81325,KAPELINSKI R,JMDUTTON,"J.M. Dutton & Associates, LLC",18-Jan-08
81327,MORRISON B,TDSI,TD Securities (USA) LLC,19-Jan-22
81352,RALSTON W,HOWARD,Howard Weil Incorporated,15-Feb-05
81372,CHILDRESS L,JMDUTTON,"J.M. Dutton & Associates, LLC",17-Apr-07
81377,SWINDLE P,AVONDALE,"ACCESS INVESTMENTS, INC.",25-Jun-07
81452,ABRAMSKY M,RBCDOMIN,"RBC Capital Markets, LLC",30-Mar-12
81455,MCCULLAGH T,BEAR,BEAR CREEK SECURITIES LLC,2-Feb-06
81503,TYSSELAND J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",29-Mar-05
81508,GEISSLER D,CLALEXHK,CLSA Limited,18-Feb-16
81514,BARTON J,WHEAT,"Wheat Capital Management, Inc.",24-Jan-06
81515,MCPHERSON P,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",28-Aug-12
81516,BECHTER T,LEGG,"Legg Mason Wood Walker, Incorporated",7-Sep-05
81519,JUVANE D,BURNS,BMO NESBITT BURNS SECURITIES LTD.,20-Jul-20
81520,GONG D,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",17-Feb-15
81526,BISHOP M,GOLDMAN,GOLDMAN SACHS & CO. LLC,18-Oct-17
81535,RUSSILLO K,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",2-Feb-05
81559,MOORE D,CJSSECUR,"CJS Securities, Inc.",14-Dec-21
81594,MEIER J,FELTL,FELTL & COMPANY,11-Jun-10
81595,TSAI J,MONTCO,"Montgomery & Co., LLC",15-Nov-07
81596,DWELLE M,RBCDOMIN,"RBC Capital Markets, LLC",24-Jan-22
81599,INGRASSIA R,CRUTTEN,"Cruttendon & Co., LLC",16-Sep-13
81601,MACDOUGALL D,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",13-Feb-06
81606,EPPERSON W,BAKER,"BAKER TILLY CAPITAL, LLC",21-Dec-06
81607,TEETS G,EDWARDS,"EDWARDS & SONS, INC.",7-Mar-06
81614,TSE R,LEVESQUE,"R.F. Lafferty & Co., Inc.",23-Jan-22
81627,AGGARWAL M,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",7-Feb-05
81629,KIM M,IMPERCAP,"Imperial Capital, LLC",4-May-18
81645,O'ROURKE S,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",28-Sep-10
81692,TURNER J,OCTAGON,"Octagon Credit Investors, LLC",3-Jan-13
81701,HOWD A,BEREN,BERENBERG CAPITAL MARKETS LLC,6-Feb-12
81710,JUE S,RBCDOMIN,"RBC Capital Markets, LLC",12-May-05
81714,FRANKEL N,SIDOTI,"SIDOTI & COMPANY, LLC",21-Mar-05
81748,JAIKARIA N,MABON,Mabon Securities Corp.,13-May-08
81762,WANG S,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,20-Sep-12
81767,CLARK D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",30-Jun-08
81779,HOWBOLD P,DESJARD,DESJARDINS SECURITIES INTERNATIONAL INC.,27-Oct-06
81790,FOWLER M,DESJARD,DESJARDINS SECURITIES INTERNATIONAL INC.,25-Jul-06
81819,CLARK M,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",2-Mar-05
81820,RICHARD G,NORTHLAN,"NORTHLAND SECURITIES, INC.",13-Dec-21
81822,CLEMENT J,BUCK,BUCKLER SECURITIES LLC,27-Feb-20
81836,HAUSLER E,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",3-Aug-05
81862,WALSH A,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",17-Jun-20
81878,CRAIGEN J,NEEDHAM,"NEEDHAM & COMPANY, LLC",26-Apr-05
81879,BURES P,CANACCOR,CANACCORD GENUITY LLC,9-Feb-17
81892,SMITH M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",22-Jan-06
81893,EDELSON V,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,4-Dec-15
81901,HUTCHINSON L,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",11-Nov-21
81908,MACDONALD/VAN,FIRSANAL,First Analysis Securities Corporation,1-May-08
81944,GWYNN J,MKEEGAN,,13-Aug-08
81945,CATELLIER R,WOODGUND,Wood Gundy Corp.,2-Nov-16
81947,BEDFORD J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",22-Feb-22
81949,HARTE J,PIPER,PIPER SANDLER & CO.,7-Jan-22
81950,SCHAPPEL M,LOOPCAMA,LOOP CAPITAL MARKETS LLC,15-Dec-21
81975,WALSH C,SIDOTI,"SIDOTI & COMPANY, LLC",9-Jan-07
81976,EBERTS S,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",29-Sep-05
81984,HSU M,BEAR,BEAR CREEK SECURITIES LLC,27-Apr-07
81986,JOHNSON G,BURNS,BMO NESBITT BURNS SECURITIES LTD.,28-Jan-22
81987,JONES H,HEATHER,Heather Cambridge Inc.,22-Sep-20
81988,HARVERD D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",18-Oct-12
81989,SHAH B,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",21-Jan-22
82002,FERRARA C,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",5-Feb-16
82002,FERRARA C,WHEAT,"Wheat Capital Management, Inc.",5-Feb-16
82010,WIBLE T,DREXEL,"DREXEL HAMILTON, LLC",3-May-17
82013,HONG J,GOLDMAN,GOLDMAN SACHS & CO. LLC,28-Aug-19
82018,HENDERSON A,JEFFEREG,Jefferies LLC,14-Aug-12
82019,RAMAKRISHNAN T,SIMMONS,Simmons & Company International,3-Nov-06
82021,ISRAEL A,SPROTTSE,Sprott Securities Inc.,24-Apr-09
82036,CAPLAN W,ROBINSON,"ROBINSON & CO., INC.",28-Oct-11
82079,REID G,BEAR,BEAR CREEK SECURITIES LLC,21-Sep-06
82194,STEWART R,SIMMONS,Simmons & Company International,25-Jul-07
82207,COOK J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,13-Jan-22
82210,COFFEY B,POORSTAN,Piper Sandler & Co.,30-Jan-14
82229,FOX T,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",6-May-11
82230,TENNER G,DAVIDSON,D.A. DAVIDSON & CO.,7-Jan-22
82282,NOBLIN A,BLAIR,"William Blair & Company, L.L.C.",17-Jan-17
82286,BENNETT A,WESTWIND,Westwind Partners (USA) Incorporated,27-Nov-06
82287,BAKER M,DAVIDSON,D.A. DAVIDSON & CO.,28-Feb-22
82289,MANSKY P,CANTORFZ,CANTOR FITZGERALD & CO.,1-Feb-13
82324,AGNEW C,MKMPARTN,MKM Partners LLC,12-Jan-18
82345,ZACKFIA S,BLAIR,"William Blair & Company, L.L.C.",26-Jan-22
82346,HECTOR L,BEREN,BERENBERG CAPITAL MARKETS LLC,28-Jan-22
82358,BLACK J,AVONDALE,"ACCESS INVESTMENTS, INC.",20-Nov-14
82369,BRAATZ J,KANSAS,KANSAS CITY LIFE INSURANCE COMPANY,10-Dec-21
82372,KING W,MONTCO,"Montgomery & Co., LLC",2-Feb-07
82374,COSTA P,WHEAT,"Wheat Capital Management, Inc.",7-May-20
82381,FARRELL D,PIPER,PIPER SANDLER & CO.,11-May-16
82383,SIPKIN D,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",12-Feb-16
82384,HOFFMAN M,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",25-Jan-22
82396,POTTER A,WOODGUND,Wood Gundy Corp.,23-Apr-13
82399,MARSH D,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",26-Jan-07
82400,AGUIAR M,GOLDMAN,GOLDMAN SACHS & CO. LLC,27-Feb-15
82413,BURLESON B,CANACCOR,CANACCORD GENUITY LLC,31-Jan-22
82418,PIPER T,PIPER,PIPER SANDLER & CO.,24-Jun-05
82421,CRUM D,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",1-Feb-22
82422,PANIGRAHI P,EKNSECUR,"Ekins & Ekins Securities, Inc.",19-Apr-05
82425,PIROS E,CRUTTEN,"Cruttendon & Co., LLC",1-Dec-21
82426,GARMONT G,HALLUM,"B. Riley Securities, Inc.",21-Mar-11
82444,ALLEN D,WHENTRAD,"WHEN TRADING, INC.",3-Jan-06
82450,WRIGHT C,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",1-Aug-06
82459,JACOBY J,MONTSEC,Montgomery Securities,15-Jan-08
82477,LAMPARD G,CANACCOR,CANACCORD GENUITY LLC,10-Feb-16
82487,MOBLEY J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",28-Apr-05
82492,WASSERMAN R,THEBENCH,"The Benchmark Company, LLC",20-Jan-22
82493,DENAULT S,NORTHLAN,"NORTHLAND SECURITIES, INC.",30-Apr-09
82496,MARTINUZZI E,LAKES,"LAKESHORE SECURITIES, L.P.",16-Feb-22
82505,BURKE L,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",21-Jan-22
82511,BENN L,LAZARD,LAZARD ASSET MANAGEMENT SECURITIES LLC,18-Feb-05
82518,PRINGLE D,HOEFER,"Hoefer & Arnett, Inc.",31-Jul-06
82521,HABERMANN J,GOLDMAN,GOLDMAN SACHS & CO. LLC,5-Aug-09
82532,STENDER T,WHEAT,"Wheat Capital Management, Inc.",16-Nov-20
82561,KVAAL J,WOLFE,WOLFE RESEARCH SECURITIES,20-Sep-21
82563,ALTOBELLO J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",4-Jan-22
82577,WITZKE D,MONTSEC,Montgomery Securities,15-Mar-07
82588,MACKINNON J,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",17-Oct-06
82591,HUGEL E,POORSTAN,Piper Sandler & Co.,6-Feb-14
82592,SIEFERS R,PIPER,PIPER SANDLER & CO.,14-Dec-21
82595,WILSON C,CABRERA,"CABRERA CAPITAL MARKETS, LLC",16-Feb-12
82607,RECH V,SOGENED,"SG Americas Securities, LLC",3-Jun-09
82608,PARKER A,BERN,"BERNARDI SECURITIES, INC.",24-Jan-07
82612,ROGOVIN L,CHARDAN,CHARDAN CAPITAL MARKETS LLC,31-Jul-17
82626,BODDY T,GOLDMAN,GOLDMAN SACHS & CO. LLC,22-Jan-12
82627,ROBINSON A,RBCDAIN,,10-Apr-12
82631,LIU D,BRIGANUS,"Brigantus Securities, LLC",14-Feb-13
82645,COLTMAN B,LONGBOW,Longbow Research LLC,10-Feb-05
82648,KELLER M,MCDONALD,MCDONALD PARTNERS LLC,23-Sep-05
82654,MOBLEY/ANDREW,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",27-Apr-05
82656,WIDLITZ S,PALIRESE,"Pali Capital, Inc.",19-Jan-10
82671,BIRCHENOUGH J,WHEAT,"Wheat Capital Management, Inc.",11-May-21
82679,FREITAS S,GKM,"GK Capital Markets, Inc.",8-May-09
82680,LEY J,ITAU,"ITAU BBA USA SECURITIES, INC.",18-Jul-14
82682,BORSCH M,BURNS,BMO NESBITT BURNS SECURITIES LTD.,20-Jan-22
82684,KLAESER D,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",4-May-10
82705,KEWALRAMANI S,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,20-Oct-05
82706,MIFSUD G,GOEPEL,,11-Aug-06
82713,RESNIK P,OLYMPIA,,8-Dec-10
82734,SULLIVAN J,CRAIG,CRAIG-HALLUM CAPITAL GROUP LLC,9-Nov-05
82773,PEREZ A,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,3-Oct-05
82779,HSI H,LEHMAN,LEHMAN BROTHERS INC.,8-Feb-07
82801,VAN FLEET T,FIRSANAL,First Analysis Securities Corporation,10-Apr-16
82802,SAFALOW B,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",29-Apr-05
82814,ST. PIERRE K,KSPRES,"KS SECURITIES, INC.",25-Jul-19
82854,RADBOURNE R,ATLANEQU,"Atlanta Equity Securities, LLC",29-Nov-21
82855,GOULEKAS/GARG,DOWLING,DOWLING & PARTNERS SECURITIES LLC,16-Jul-13
82856,UDELHOFEN J,NEEDHAM,"NEEDHAM & COMPANY, LLC",26-Jan-05
82890,FABER H,ATLANEQU,"Atlanta Equity Securities, LLC",15-Feb-22
82906,KELLY M,STERNE,"Sterne, Agee & Leach, Inc.",13-May-08
82907,SCOTTO E,RBCDOMIN,"RBC Capital Markets, LLC",4-Feb-22
82915,LUSCH G,FULGLO,Fulcrum Global Partners LLC,11-Mar-05
82931,TOMALIN P,MACQUARI,MACQUARIE CAPITAL (USA) INC.,18-Dec-07
82935,"MCCORMACK, CF M",GUGGEL,"Guggenheim Securities, LLC",12-Nov-20
82945,WRIGHT B,CRUTTEN,"Cruttendon & Co., LLC",18-Nov-21
82946,DEVLIN A,ATLANEQU,"Atlanta Equity Securities, LLC",8-Aug-12
82947,SHANKAR K,MIDPAR,"MidAmerica Financial Services, Inc.",10-Nov-17
82948,MILLS J,CANACCOR,CANACCORD GENUITY LLC,13-May-20
82950,EDWARDS J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,27-Jun-17
82951,BERGQUIST J,SANDLER,"Sandler O'Neill & Partners, L.P.",31-Jan-05
82974,LEUPP J,RBCDOMIN,"RBC Capital Markets, LLC",28-Oct-05
82976,RAMSDEN R,GOLDMAN,GOLDMAN SACHS & CO. LLC,18-Jan-22
82988,DEAHNA J,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",25-Mar-09
82989,PAISAN M,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",18-Jan-12
83001,HOTT J,BEAR,BEAR CREEK SECURITIES LLC,14-Feb-08
83006,GEHL M,GOLDMAN,GOLDMAN SACHS & CO. LLC,27-Apr-06
83011,LEDDY J,MCADAMS,"McAdams Wright Ragen, Inc.",21-Dec-05
83021,JASUJA R,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",7-Mar-17
83022,FUNHOFF A,BEAR,BEAR CREEK SECURITIES LLC,28-Jan-05
83036,HARRISON S,LOOPCAMA,LOOP CAPITAL MARKETS LLC,10-Feb-21
83039,FAULKNER R,WEISEL,Thomas Weisel Partners LLC,14-Feb-08
83087,ERLANSON E,BEAR,BEAR CREEK SECURITIES LLC,14-Jan-08
83109,KONRAD D,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",10-Jan-22
83154,SADLER C,CMOUNT,Canaccord Genuity Inc.,31-Aug-11
83177,DIX J,OLMSTEAD,"Olmstead Williams Communications, LLC",1-May-17
83182,DHANDA S,ISIGROUP,ISI GROUP LLC,4-Sep-13
83194,ZELLER S,NEEDHAM,"NEEDHAM & COMPANY, LLC",22-Dec-16
83225,MARTIN D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",20-Feb-14
83228,MATTER S,LEERINK,LEERINK PARTNERS LLC,8-Mar-07
83235,SEBASTIAN C,LAZARD,LAZARD ASSET MANAGEMENT SECURITIES LLC,28-Apr-11
83239,PERRY M,WHEAT,"Wheat Capital Management, Inc.",25-Feb-10
83245,KABILI A,MACQUARI,MACQUARIE CAPITAL (USA) INC.,17-Jul-15
83246,MCGLONE C,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",29-May-12
83260,GARDNER M,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,2-Nov-05
83261,POLINIAK-CUSI A,WHEAT,"Wheat Capital Management, Inc.",10-Jan-22
83262,SHOOP C,MCDONALD,MCDONALD PARTNERS LLC,18-Sep-12
83264,LEVY T,OLMSTEAD,"Olmstead Williams Communications, LLC",5-Dec-17
83266,WEINER D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",6-Feb-17
83302,YANIV S,CRUTTEN,"Cruttendon & Co., LLC",13-Apr-17
83335,SCHOENEBAUM M,EVERCO,EVERCORE GROUP L.L.C.,3-Mar-17
83339,PARRY G,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",18-Jan-22
83349,SANCHEZ J,LADENBUR,LADENBURG THALMANN & CO. INC.,27-Feb-14
83355,"JOHNSTON, CFA P",SCOAST,Stephens Inc.,28-Jan-22
83408,CARROLL K,JOHNRICE,"John Rice Securities, Inc.",2-Oct-11
83462,GYURE M,JANNEY,JANNEY MONTGOMERY SCOTT LLC,2-Nov-18
83484,PAHARIA V,FGS,"FBN Securities, Inc.",28-Feb-05
83503,COOK B,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",25-Feb-08
83512,KUVELKAR H,FGS,"FBN Securities, Inc.",25-Feb-08
83516,LO E,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",3-Aug-10
83518,SHILLAKER M,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,2-Nov-08
83539,BLACKLEDGE J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,26-Jul-12
83540,RAHIM A,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",13-Aug-12
83544,MARKS G,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",27-Oct-05
83552,GEREN K,JEFFEREG,Jefferies LLC,2-May-05
83569,SINGH B,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,10-Aug-07
83593,BARANOWSKY O,BURNS,BMO NESBITT BURNS SECURITIES LTD.,6-Nov-08
83598,HICKEY C,ATLANEQU,"Atlanta Equity Securities, LLC",19-Feb-20
83602,HONOLD D,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",21-Sep-05
83628,WILLEY J,DAKIN,"DAKIN SECURITIES, LLC",30-Nov-05
83652,SACCO G,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",9-Apr-08
83678,HOFFMAN E,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",26-Apr-06
83683,MUTER S,RBCDOMIN,"RBC Capital Markets, LLC",15-Dec-06
83701,EPSTEIN R,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",24-Jan-22
83702,BURKE D,JOHNRICE,"John Rice Securities, Inc.",2-Feb-22
83726,CHEUNG S,GOLDMAN,GOLDMAN SACHS & CO. LLC,9-Nov-21
83752,LETHBRIDGE J,WOODGUND,Wood Gundy Corp.,9-Nov-10
83779,REES S,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",21-Apr-10
83783,STEINIK M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",28-Jul-05
83814,MCALLISTER M,MITUSA,"Mitsubishi UFJ Securities (USA), Inc.",11-Oct-19
83832,LUCAS F,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",15-Jul-10
83873,FARMER G,BURNS,BMO NESBITT BURNS SECURITIES LTD.,16-Dec-20
83890,SHIELDS M,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",20-Jan-22
83902,MAY M,NEEDHAM,"NEEDHAM & COMPANY, LLC",1-May-13
83933,FOX M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",7-Jan-08
83942,SCEE A,RENMACRO,,9-Aug-18
83956,SANKEY P,MIZUSEC,Mizuho Securities USA LLC,27-Jul-20
83985,HUERTA A,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",14-Dec-21
83999,CHANG S,RBCDOMIN,"RBC Capital Markets, LLC",21-Apr-05
84003,PATIL G,FGS,"FBN Securities, Inc.",4-Aug-05
84007,WOODWORTH C,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,28-Jan-22
84056,BHULLAR J,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",6-Jan-22
84063,PURCELL M,FRCLAYSC,Barclays Capital Inc.,24-Jul-15
84064,ESTENSSORO A,LATINVES,"Latinamerica Investments, Inc.",25-Apr-05
84075,LAMBERT P,RAYEURO,Raymond James Ltd.,16-Nov-18
84087,ELVING J,LAKES,"LAKESHORE SECURITIES, L.P.",25-Apr-18
84110,JUHNG N,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",10-Aug-11
84125,SMITH D,JOHNRICE,"John Rice Securities, Inc.",9-Dec-09
84131,ELLIOTT F,BGBSEC,B. G. Blair Securities Corporation,19-Dec-12
84137,GEORGE V,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",16-Aug-18
84139,"TUSA, JR S",JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",13-Jan-22
84149,LEWIS E,ATLANEQU,"Atlanta Equity Securities, LLC",9-Dec-21
84169,ORTIZ W,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",19-Jan-16
84174,TENNANT S,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",22-Oct-07
84285,KEARA M,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",19-Feb-09
84290,CHAPPELL J,EVERCO,EVERCORE GROUP L.L.C.,27-Jan-22
84303,HUESTON C,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",2-Aug-10
84328,AGARWAL A,SIDOTI,"SIDOTI & COMPANY, LLC",13-Mar-06
84348,CARLETTI M,JOLSON,"Johnson Securities, Inc.",14-Feb-22
84357,HOUCHOIS P,JEFFEREG,Jefferies LLC,14-Apr-21
84427,BARROS R,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",23-Apr-13
84430,RODGERS D,MCDONALD,MCDONALD PARTNERS LLC,15-Jun-05
84436,MOHSENIAN D,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,2-Feb-22
84437,SCHWARTZ A,MACQUARI,MACQUARIE CAPITAL (USA) INC.,4-Jun-15
84447,COLEMAN D,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",23-Sep-19
84465,WHITE J,VIRGINIA,"B. Riley Wealth Advisors, Inc.",3-May-06
84480,HUESTON K,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,8-Feb-08
84594,BARTOLAI P,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,22-Jan-08
84627,SOMEK C,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,26-Apr-05
84632,BELPEDIO H,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,11-Feb-05
84698,HARTER D,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,26-Jan-22
84734,ROONEY E,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",26-Apr-11
84911,KLEIN G,IMPERCAP,"Imperial Capital, LLC",13-Apr-17
85010,GOLLAN A,BEREN,BERENBERG CAPITAL MARKETS LLC,21-Jul-17
85058,ROBILLIARD M,FRCLAYSC,Barclays Capital Inc.,26-Jul-21
85066,HAVENS D,SMBCNSAM,"SMBC Nikko Securities America, Inc.",6-Jan-22
85094,CERASO C,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,16-Jul-13
85160,SEMPLE R,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,20-Feb-08
85170,SCHOENLEBER G,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",27-Jul-06
85242,RIGG C,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",22-Mar-18
85261,HAGHIGHAT A,BURNS,BMO NESBITT BURNS SECURITIES LTD.,24-Nov-05
85361,YONAY A,FURMAN,,5-Mar-07
85412,AGARWAL A,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,26-Jan-20
85437,JACOBSSON CED D,PARETO,PARETO SECURITIES INC.,24-Oct-14
85455,LOWE J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,20-Jul-15
85459,CHIPRICH E,GKM,"GK Capital Markets, Inc.",17-Nov-08
85690,HORDON WOOD E,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",30-Apr-12
85800,ALEXANDER L,JEFFEREG,Jefferies LLC,8-Feb-22
85802,ELLIS R,BACHE,Prudential Bache Securities Inc.,15-Aug-06
85871,CARPENTER D,STURDIV,STURDIVANT & CO. INC,1-Nov-06
85876,BISSELL M,DAHLROSE,"Dahl & Melin, Inc.",2-Nov-06
85902,FITZGERALD B,JEFFEREG,Jefferies LLC,12-Nov-21
85926,BAILLIE J,SOGENED,"SG Americas Securities, LLC",11-Aug-11
85951,CHAI D,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",29-Aug-17
85959,HAMILTON B,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,7-Nov-11
85961,DALTON R,ATLANEQU,"Atlanta Equity Securities, LLC",26-Jul-05
85964,MAILE R,CENKSEC,Cenkos Securities PLC,17-Jul-18
85977,GARG/LEVITT,DOWLING,DOWLING & PARTNERS SECURITIES LLC,5-Jul-06
85978,GARG S,DOWLING,DOWLING & PARTNERS SECURITIES LLC,16-Apr-07
85983,MOORE D,MCDONALD,MCDONALD PARTNERS LLC,9-Nov-06
85998,MONACO L,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,17-Oct-07
86013,SINGLEHURST L,GOLDMAN,GOLDMAN SACHS & CO. LLC,19-Nov-21
86035,ZASLOW K,BURNS,BMO NESBITT BURNS SECURITIES LTD.,2-Feb-22
86075,GREENDALE C,FIRSANAL,First Analysis Securities Corporation,11-Mar-20
86083,MILSAPS B,PIPER,PIPER SANDLER & CO.,15-Dec-21
86084,MUTH M,HOWEBARN,,31-Mar-11
86105,WEISS J,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",23-Feb-05
86131,HAMILTON W,WMJM,William J. Murphy & Co.,13-Aug-09
86134,GOULEKAS/FODE,DOWLING,DOWLING & PARTNERS SECURITIES LLC,30-May-06
86135,CHARLES B,FPRESSPR,FIRST ANALYSIS SECURITIES CORPORATION,18-Jan-17
86308,PINNICK J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,6-Sep-07
86319,HARMON J,FRCLAYSC,Barclays Capital Inc.,14-Mar-11
86327,CARROLL B,NEXTGENE,"Next Generation Equity Research, LLC",14-Jan-11
86332,QUEALY J,CANACCOR,CANACCORD GENUITY LLC,22-Feb-18
86335,RUBIN R,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",16-Feb-06
86409,KAGEL S,JANCO,"Janco Partners, Inc.",29-Sep-06
86428,BROWN C,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,14-Oct-10
86432,FOWLKES G,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,7-Oct-05
86441,GROSE G,AMERICAP,"AMERICAP SECURITIES, INC.",13-Mar-09
86447,SEROTTA E,EVERCO,EVERCORE GROUP L.L.C.,22-Oct-21
86462,QIU C,FORUNTEC,"Fortune Financial Services, Inc.",4-Oct-06
86483,DARKATSH/BUGA,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",6-Aug-15
86484,QUIRK W,PIPER,PIPER SANDLER & CO.,5-Mar-20
86518,PERRY J,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",28-Jan-13
86519,WEI T,JEFFEREG,Jefferies LLC,27-Mar-15
86522,SIMKINS J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,23-Feb-16
